"linux_version","arch_abi","number","name","linux_entry","design_section","owner","implementation_plan","validation_focus","delivery_class","source"
"v6.12","x86-64 LP64 (64)","311","process_vm_writev","sys_process_vm_writev","34","Tracer / PerfEvent / GuestMemory","guest stop、寄存器/内存与事件 ring；虚拟 PMU 和真实宿主 PMU 分开","ptrace stop/wait、单步、信号、采样、权限和对象比较","设计方案；V2 实现与验证待独立验收","https://github.com/torvalds/linux/blob/v6.12/arch/x86/entry/syscalls/syscall_64.tbl"
"v6.12","x86-64 LP64 (common)","312","kcmp","sys_kcmp","34","Tracer / PerfEvent / GuestMemory","guest stop、寄存器/内存与事件 ring；虚拟 PMU 和真实宿主 PMU 分开","ptrace stop/wait、单步、信号、采样、权限和对象比较","设计方案；V2 实现与验证待独立验收","https://github.com/torvalds/linux/blob/v6.12/arch/x86/entry/syscalls/syscall_64.tbl"
"v6.12","x86-64 LP64 (common)","313","finit_module","sys_finit_module","35","ModuleManager / System backend","所需功能由用户态 provider 实现；任意原生 .ko/替换 Linux 内核需要独立完整内核执行后端，不能标作本架构已解决","匹配 provider 的功能与生命周期；原生内核要求单独验证并保留约束","原生内核能力边界；不能宣称本架构已完成","https://github.com/torvalds/linux/blob/v6.12/arch/x86/entry/syscalls/syscall_64.tbl"
"v6.12","x86-64 LP64 (common)","314","sched_setattr","sys_sched_setattr","29","TaskScheduler / Rseq","运行资格、优先级/预算/CPU 集合与 rseq 临界区管理","FIFO/RR/DEADLINE、PI、亲和性、rseq 抢占和信号","设计方案；V2 实现与验证待独立验收","https://github.com/torvalds/linux/blob/v6.12/arch/x86/entry/syscalls/syscall_64.tbl"
"v6.12","x86-64 LP64 (common)","315","sched_getattr","sys_sched_getattr","29","TaskScheduler / Rseq","运行资格、优先级/预算/CPU 集合与 rseq 临界区管理","FIFO/RR/DEADLINE、PI、亲和性、rseq 抢占和信号","设计方案；V2 实现与验证待独立验收","https://github.com/torvalds/linux/blob/v6.12/arch/x86/entry/syscalls/syscall_64.tbl"
"v6.12","x86-64 LP64 (common)","316","renameat2","sys_renameat2","16","VFS / Inode / FsContext","路径解析和 inode/dentry 事务执行；权限、旧 fd 存续及日志一致性统一处理","dirfd/symlink/root 边界、权限、并发 rename、失败恢复","设计方案；V2 实现与验证待独立验收","https://github.com/torvalds/linux/blob/v6.12/arch/x86/entry/syscalls/syscall_64.tbl"
"v6.12","x86-64 LP64 (common)","317","seccomp","sys_seccomp","33","PolicyDomain / Program / Keyring","按子命令执行策略、程序、通知或密钥对象；所有访问与 fast gate 保留策略点","程序验证、策略实际生效、通知竞争、撤销/过期","设计方案；V2 实现与验证待独立验收","https://github.com/torvalds/linux/blob/v6.12/arch/x86/entry/syscalls/syscall_64.tbl"
"v6.12","x86-64 LP64 (common)","318","getrandom","sys_getrandom","33","PolicyDomain / Program / Keyring","按子命令执行策略、程序、通知或密钥对象；所有访问与 fast gate 保留策略点","程序验证、策略实际生效、通知竞争、撤销/过期","设计方案；V2 实现与验证待独立验收","https://github.com/torvalds/linux/blob/v6.12/arch/x86/entry/syscalls/syscall_64.tbl"
"v6.12","x86-64 LP64 (common)","319","memfd_create","sys_memfd_create","30","Pager / GuestArchState","受管理页、权限、缺页队列、NUMA/锁页/swap 与架构状态实现语义","各子命令、fault/映射竞争、charge、权限和上下文","设计方案；V2 实现与验证待独立验收","https://github.com/torvalds/linux/blob/v6.12/arch/x86/entry/syscalls/syscall_64.tbl"
"v6.12","x86-64 LP64 (common)","320","kexec_file_load","sys_kexec_file_load","35","ModuleManager / System backend","所需功能由用户态 provider 实现；任意原生 .ko/替换 Linux 内核需要独立完整内核执行后端，不能标作本架构已解决","匹配 provider 的功能与生命周期；原生内核要求单独验证并保留约束","原生内核能力边界；不能宣称本架构已完成","https://github.com/torvalds/linux/blob/v6.12/arch/x86/entry/syscalls/syscall_64.tbl"
"v6.12","x86-64 LP64 (common)","321","bpf","sys_bpf","33","PolicyDomain / Program / Keyring","按子命令执行策略、程序、通知或密钥对象；所有访问与 fast gate 保留策略点","程序验证、策略实际生效、通知竞争、撤销/过期","设计方案；V2 实现与验证待独立验收","https://github.com/torvalds/linux/blob/v6.12/arch/x86/entry/syscalls/syscall_64.tbl"
"v6.12","x86-64 LP64 (64)","322","execveat","sys_execveat","14","Process / Image / Worker","候选映像准备后原子交接活动执行代次，保持 Linux 身份和 exec 规则","失败 exec、CLOEXEC、非 leader、信号与旧代次退出","设计方案；V2 实现与验证待独立验收","https://github.com/torvalds/linux/blob/v6.12/arch/x86/entry/syscalls/syscall_64.tbl"
"v6.12","x86-64 LP64 (common)","323","userfaultfd","sys_userfaultfd","30","Pager / GuestArchState","受管理页、权限、缺页队列、NUMA/锁页/swap 与架构状态实现语义","各子命令、fault/映射竞争、charge、权限和上下文","设计方案；V2 实现与验证待独立验收","https://github.com/torvalds/linux/blob/v6.12/arch/x86/entry/syscalls/syscall_64.tbl"
"v6.12","x86-64 LP64 (common)","324","membarrier","sys_membarrier","30","Pager / GuestArchState","受管理页、权限、缺页队列、NUMA/锁页/swap 与架构状态实现语义","各子命令、fault/映射竞争、charge、权限和上下文","设计方案；V2 实现与验证待独立验收","https://github.com/torvalds/linux/blob/v6.12/arch/x86/entry/syscalls/syscall_64.tbl"
"v6.12","x86-64 LP64 (common)","325","mlock2","sys_mlock2","30","Pager / GuestArchState","受管理页、权限、缺页队列、NUMA/锁页/swap 与架构状态实现语义","各子命令、fault/映射竞争、charge、权限和上下文","设计方案；V2 实现与验证待独立验收","https://github.com/torvalds/linux/blob/v6.12/arch/x86/entry/syscalls/syscall_64.tbl"
"v6.12","x86-64 LP64 (common)","326","copy_file_range","sys_copy_file_range","16","FileObject / PageCache","统一文件内容、映射和缓存代次；flush/truncate/copy 通过请求执行器及文件事务完成","内容/映射一致、空洞、短传输、崩溃与持久性","设计方案；V2 实现与验证待独立验收","https://github.com/torvalds/linux/blob/v6.12/arch/x86/entry/syscalls/syscall_64.tbl"
"v6.12","x86-64 LP64 (64)","327","preadv2","sys_preadv2","18","IoRequest / OFD","按同步、位置型与向量 I/O 契约执行；共享位置由稳定完成 owner 提交实际字节数","短读写、iovec 边界、offset、取消和完成竞态","设计方案；V2 实现与验证待独立验收","https://github.com/torvalds/linux/blob/v6.12/arch/x86/entry/syscalls/syscall_64.tbl"
"v6.12","x86-64 LP64 (64)","328","pwritev2","sys_pwritev2","18","IoRequest / OFD","按同步、位置型与向量 I/O 契约执行；共享位置由稳定完成 owner 提交实际字节数","短读写、iovec 边界、offset、取消和完成竞态","设计方案；V2 实现与验证待独立验收","https://github.com/torvalds/linux/blob/v6.12/arch/x86/entry/syscalls/syscall_64.tbl"
"v6.12","x86-64 LP64 (common)","329","pkey_mprotect","sys_pkey_mprotect","30","Pager / GuestArchState","受管理页、权限、缺页队列、NUMA/锁页/swap 与架构状态实现语义","各子命令、fault/映射竞争、charge、权限和上下文","设计方案；V2 实现与验证待独立验收","https://github.com/torvalds/linux/blob/v6.12/arch/x86/entry/syscalls/syscall_64.tbl"
"v6.12","x86-64 LP64 (common)","330","pkey_alloc","sys_pkey_alloc","30","Pager / GuestArchState","受管理页、权限、缺页队列、NUMA/锁页/swap 与架构状态实现语义","各子命令、fault/映射竞争、charge、权限和上下文","设计方案；V2 实现与验证待独立验收","https://github.com/torvalds/linux/blob/v6.12/arch/x86/entry/syscalls/syscall_64.tbl"
"v6.12","x86-64 LP64 (common)","331","pkey_free","sys_pkey_free","30","Pager / GuestArchState","受管理页、权限、缺页队列、NUMA/锁页/swap 与架构状态实现语义","各子命令、fault/映射竞争、charge、权限和上下文","设计方案；V2 实现与验证待独立验收","https://github.com/torvalds/linux/blob/v6.12/arch/x86/entry/syscalls/syscall_64.tbl"
"v6.12","x86-64 LP64 (common)","332","statx","sys_statx","16","VFS / Inode / FsContext","路径解析和 inode/dentry 事务执行；权限、旧 fd 存续及日志一致性统一处理","dirfd/symlink/root 边界、权限、并发 rename、失败恢复","设计方案；V2 实现与验证待独立验收","https://github.com/torvalds/linux/blob/v6.12/arch/x86/entry/syscalls/syscall_64.tbl"
"v6.12","x86-64 LP64 (common)","333","io_pgetevents","sys_io_pgetevents","18","AioContext / RingObject","统一请求执行器实现异步 ABI，Windows IoRing 只加速匹配子集","opcode/flags/register、link/cancel/multishot、共享和 completion","设计方案；V2 实现与验证待独立验收","https://github.com/torvalds/linux/blob/v6.12/arch/x86/entry/syscalls/syscall_64.tbl"
"v6.12","x86-64 LP64 (common)","334","rseq","sys_rseq","29","TaskScheduler / Rseq","运行资格、优先级/预算/CPU 集合与 rseq 临界区管理","FIFO/RR/DEADLINE、PI、亲和性、rseq 抢占和信号","设计方案；V2 实现与验证待独立验收","https://github.com/torvalds/linux/blob/v6.12/arch/x86/entry/syscalls/syscall_64.tbl"
"v6.12","x86-64 LP64 (common)","335","uretprobe","sys_uretprobe","34","Tracer / PerfEvent / GuestMemory","guest stop、寄存器/内存与事件 ring；虚拟 PMU 和真实宿主 PMU 分开","ptrace stop/wait、单步、信号、采样、权限和对象比较","设计方案；V2 实现与验证待独立验收","https://github.com/torvalds/linux/blob/v6.12/arch/x86/entry/syscalls/syscall_64.tbl"
"v6.12","x86-64 LP64 (common)","424","pidfd_send_signal","sys_pidfd_send_signal","24","Signal / Task / IoRequest","信号队列、mask、frame、停止与 restart block 按逻辑 Task 执行","RT 排队、altstack、sigreturn、短 I/O、ptrace 及 exec","设计方案；V2 实现与验证待独立验收","https://github.com/torvalds/linux/blob/v6.12/arch/x86/entry/syscalls/syscall_64.tbl"
"v6.12","x86-64 LP64 (common)","425","io_uring_setup","sys_io_uring_setup","18","AioContext / RingObject","统一请求执行器实现异步 ABI，Windows IoRing 只加速匹配子集","opcode/flags/register、link/cancel/multishot、共享和 completion","设计方案；V2 实现与验证待独立验收","https://github.com/torvalds/linux/blob/v6.12/arch/x86/entry/syscalls/syscall_64.tbl"
"v6.12","x86-64 LP64 (common)","426","io_uring_enter","sys_io_uring_enter","18","AioContext / RingObject","统一请求执行器实现异步 ABI，Windows IoRing 只加速匹配子集","opcode/flags/register、link/cancel/multishot、共享和 completion","设计方案；V2 实现与验证待独立验收","https://github.com/torvalds/linux/blob/v6.12/arch/x86/entry/syscalls/syscall_64.tbl"
"v6.12","x86-64 LP64 (common)","427","io_uring_register","sys_io_uring_register","18","AioContext / RingObject","统一请求执行器实现异步 ABI，Windows IoRing 只加速匹配子集","opcode/flags/register、link/cancel/multishot、共享和 completion","设计方案；V2 实现与验证待独立验收","https://github.com/torvalds/linux/blob/v6.12/arch/x86/entry/syscalls/syscall_64.tbl"
"v6.12","x86-64 LP64 (common)","428","open_tree","sys_open_tree","32","Mount / FsContextBuilder","构建和提交真实客体 mount 拓扑；新 API 的 detached 对象、属性和传播原子发布","root/传播、未提交 fd、mount 属性、失败回滚","设计方案；V2 实现与验证待独立验收","https://github.com/torvalds/linux/blob/v6.12/arch/x86/entry/syscalls/syscall_64.tbl"
"v6.12","x86-64 LP64 (common)","429","move_mount","sys_move_mount","32","Mount / FsContextBuilder","构建和提交真实客体 mount 拓扑；新 API 的 detached 对象、属性和传播原子发布","root/传播、未提交 fd、mount 属性、失败回滚","设计方案；V2 实现与验证待独立验收","https://github.com/torvalds/linux/blob/v6.12/arch/x86/entry/syscalls/syscall_64.tbl"
"v6.12","x86-64 LP64 (common)","430","fsopen","sys_fsopen","32","Mount / FsContextBuilder","构建和提交真实客体 mount 拓扑；新 API 的 detached 对象、属性和传播原子发布","root/传播、未提交 fd、mount 属性、失败回滚","设计方案；V2 实现与验证待独立验收","https://github.com/torvalds/linux/blob/v6.12/arch/x86/entry/syscalls/syscall_64.tbl"
"v6.12","x86-64 LP64 (common)","431","fsconfig","sys_fsconfig","32","Mount / FsContextBuilder","构建和提交真实客体 mount 拓扑；新 API 的 detached 对象、属性和传播原子发布","root/传播、未提交 fd、mount 属性、失败回滚","设计方案；V2 实现与验证待独立验收","https://github.com/torvalds/linux/blob/v6.12/arch/x86/entry/syscalls/syscall_64.tbl"
"v6.12","x86-64 LP64 (common)","432","fsmount","sys_fsmount","32","Mount / FsContextBuilder","构建和提交真实客体 mount 拓扑；新 API 的 detached 对象、属性和传播原子发布","root/传播、未提交 fd、mount 属性、失败回滚","设计方案；V2 实现与验证待独立验收","https://github.com/torvalds/linux/blob/v6.12/arch/x86/entry/syscalls/syscall_64.tbl"
"v6.12","x86-64 LP64 (common)","433","fspick","sys_fspick","32","Mount / FsContextBuilder","构建和提交真实客体 mount 拓扑；新 API 的 detached 对象、属性和传播原子发布","root/传播、未提交 fd、mount 属性、失败回滚","设计方案；V2 实现与验证待独立验收","https://github.com/torvalds/linux/blob/v6.12/arch/x86/entry/syscalls/syscall_64.tbl"
"v6.12","x86-64 LP64 (common)","434","pidfd_open","sys_pidfd_open","10","Init Process / Task registry","维护逻辑身份、父子/会话/组关系与退出记录；wait/pidfd 观察稳定对象","收养、wait 选项、退出/停止、PID 重用、pidfd","设计方案；V2 实现与验证待独立验收","https://github.com/torvalds/linux/blob/v6.12/arch/x86/entry/syscalls/syscall_64.tbl"
"v6.12","x86-64 LP64 (common)","435","clone3","sys_clone3","13","Process / Task / AddressSpace","按 clone flags 建立进程或线程与共享关系；不同进程始终不同 worker","多线程、共享 mm/Files、vfork 等待、资源失败","设计方案；V2 实现与验证待独立验收","https://github.com/torvalds/linux/blob/v6.12/arch/x86/entry/syscalls/syscall_64.tbl"
"v6.12","x86-64 LP64 (common)","436","close_range","sys_close_range","17","Files / OpenDescription","操作带 generation 的 fd/OFD 引用；fcntl/锁子命令进入其有类型状态机","dup/close/fork/exec、fd 重用、锁和异步 owner","设计方案；V2 实现与验证待独立验收","https://github.com/torvalds/linux/blob/v6.12/arch/x86/entry/syscalls/syscall_64.tbl"
"v6.12","x86-64 LP64 (common)","437","openat2","sys_openat2","16","VFS / Inode / FsContext","路径解析和 inode/dentry 事务执行；权限、旧 fd 存续及日志一致性统一处理","dirfd/symlink/root 边界、权限、并发 rename、失败恢复","设计方案；V2 实现与验证待独立验收","https://github.com/torvalds/linux/blob/v6.12/arch/x86/entry/syscalls/syscall_64.tbl"
"v6.12","x86-64 LP64 (common)","438","pidfd_getfd","sys_pidfd_getfd","17","Files / OpenDescription","操作带 generation 的 fd/OFD 引用；fcntl/锁子命令进入其有类型状态机","dup/close/fork/exec、fd 重用、锁和异步 owner","设计方案；V2 实现与验证待独立验收","https://github.com/torvalds/linux/blob/v6.12/arch/x86/entry/syscalls/syscall_64.tbl"
"v6.12","x86-64 LP64 (common)","439","faccessat2","sys_faccessat2","16","VFS / Inode / FsContext","路径解析和 inode/dentry 事务执行；权限、旧 fd 存续及日志一致性统一处理","dirfd/symlink/root 边界、权限、并发 rename、失败恢复","设计方案；V2 实现与验证待独立验收","https://github.com/torvalds/linux/blob/v6.12/arch/x86/entry/syscalls/syscall_64.tbl"
"v6.12","x86-64 LP64 (common)","440","process_madvise","sys_process_madvise","30","Pager / GuestArchState","受管理页、权限、缺页队列、NUMA/锁页/swap 与架构状态实现语义","各子命令、fault/映射竞争、charge、权限和上下文","设计方案；V2 实现与验证待独立验收","https://github.com/torvalds/linux/blob/v6.12/arch/x86/entry/syscalls/syscall_64.tbl"
"v6.12","x86-64 LP64 (common)","441","epoll_pwait2","sys_epoll_pwait2","19","ReadySource / Epoll","组合稳定就绪对象和 signal mask 等待；原生机制不可用时使用事件后端","ET/ONESHOT、fd 重用、mask 切换与丢失唤醒","设计方案；V2 实现与验证待独立验收","https://github.com/torvalds/linux/blob/v6.12/arch/x86/entry/syscalls/syscall_64.tbl"
"v6.12","x86-64 LP64 (common)","442","mount_setattr","sys_mount_setattr","32","Mount / FsContextBuilder","构建和提交真实客体 mount 拓扑；新 API 的 detached 对象、属性和传播原子发布","root/传播、未提交 fd、mount 属性、失败回滚","设计方案；V2 实现与验证待独立验收","https://github.com/torvalds/linux/blob/v6.12/arch/x86/entry/syscalls/syscall_64.tbl"
"v6.12","x86-64 LP64 (common)","443","quotactl_fd","sys_quotactl_fd","32","FileExtension / Device / Mount","按对象执行文件命令；extent/文件身份/配额/设备分发不依赖宿主同名 ioctl","子命令布局、权限、文件身份代次、extent 与实际设备行为","设计方案；V2 实现与验证待独立验收","https://github.com/torvalds/linux/blob/v6.12/arch/x86/entry/syscalls/syscall_64.tbl"
"v6.12","x86-64 LP64 (common)","444","landlock_create_ruleset","sys_landlock_create_ruleset","33","PolicyDomain / Program / Keyring","按子命令执行策略、程序、通知或密钥对象；所有访问与 fast gate 保留策略点","程序验证、策略实际生效、通知竞争、撤销/过期","设计方案；V2 实现与验证待独立验收","https://github.com/torvalds/linux/blob/v6.12/arch/x86/entry/syscalls/syscall_64.tbl"
"v6.12","x86-64 LP64 (common)","445","landlock_add_rule","sys_landlock_add_rule","33","PolicyDomain / Program / Keyring","按子命令执行策略、程序、通知或密钥对象；所有访问与 fast gate 保留策略点","程序验证、策略实际生效、通知竞争、撤销/过期","设计方案；V2 实现与验证待独立验收","https://github.com/torvalds/linux/blob/v6.12/arch/x86/entry/syscalls/syscall_64.tbl"
"v6.12","x86-64 LP64 (common)","446","landlock_restrict_self","sys_landlock_restrict_self","33","PolicyDomain / Program / Keyring","按子命令执行策略、程序、通知或密钥对象；所有访问与 fast gate 保留策略点","程序验证、策略实际生效、通知竞争、撤销/过期","设计方案；V2 实现与验证待独立验收","https://github.com/torvalds/linux/blob/v6.12/arch/x86/entry/syscalls/syscall_64.tbl"
"v6.12","x86-64 LP64 (common)","447","memfd_secret","sys_memfd_secret","30","Pager / GuestArchState","受管理页、权限、缺页队列、NUMA/锁页/swap 与架构状态实现语义","各子命令、fault/映射竞争、charge、权限和上下文","设计方案；V2 实现与验证待独立验收","https://github.com/torvalds/linux/blob/v6.12/arch/x86/entry/syscalls/syscall_64.tbl"
"v6.12","x86-64 LP64 (common)","448","process_mrelease","sys_process_mrelease","30","Pager / GuestArchState","受管理页、权限、缺页队列、NUMA/锁页/swap 与架构状态实现语义","各子命令、fault/映射竞争、charge、权限和上下文","设计方案；V2 实现与验证待独立验收","https://github.com/torvalds/linux/blob/v6.12/arch/x86/entry/syscalls/syscall_64.tbl"
"v6.12","x86-64 LP64 (common)","449","futex_waitv","sys_futex_waitv","23","FutexTable / PiState / Task","有序 bucket、WaitGroup、robust 退出和 PI 依赖链执行所有目标操作","wait/wake/requeue/waitv、PI/owner death、超时、共享转换","设计方案；V2 实现与验证待独立验收","https://github.com/torvalds/linux/blob/v6.12/arch/x86/entry/syscalls/syscall_64.tbl"
"v6.12","x86-64 LP64 (common)","450","set_mempolicy_home_node","sys_set_mempolicy_home_node","30","Pager / GuestArchState","受管理页、权限、缺页队列、NUMA/锁页/swap 与架构状态实现语义","各子命令、fault/映射竞争、charge、权限和上下文","设计方案；V2 实现与验证待独立验收","https://github.com/torvalds/linux/blob/v6.12/arch/x86/entry/syscalls/syscall_64.tbl"
"v6.12","x86-64 LP64 (common)","451","cachestat","sys_cachestat","30","Pager / GuestArchState","受管理页、权限、缺页队列、NUMA/锁页/swap 与架构状态实现语义","各子命令、fault/映射竞争、charge、权限和上下文","设计方案；V2 实现与验证待独立验收","https://github.com/torvalds/linux/blob/v6.12/arch/x86/entry/syscalls/syscall_64.tbl"
"v6.12","x86-64 LP64 (common)","452","fchmodat2","sys_fchmodat2","16","VFS / Inode / FsContext","路径解析和 inode/dentry 事务执行；权限、旧 fd 存续及日志一致性统一处理","dirfd/symlink/root 边界、权限、并发 rename、失败恢复","设计方案；V2 实现与验证待独立验收","https://github.com/torvalds/linux/blob/v6.12/arch/x86/entry/syscalls/syscall_64.tbl"
"v6.12","x86-64 LP64 (common)","453","map_shadow_stack","sys_map_shadow_stack","30","Pager / GuestArchState","受管理页、权限、缺页队列、NUMA/锁页/swap 与架构状态实现语义","各子命令、fault/映射竞争、charge、权限和上下文","设计方案；V2 实现与验证待独立验收","https://github.com/torvalds/linux/blob/v6.12/arch/x86/entry/syscalls/syscall_64.tbl"
"v6.12","x86-64 LP64 (common)","454","futex_wake","sys_futex_wake","23","FutexTable / PiState / Task","有序 bucket、WaitGroup、robust 退出和 PI 依赖链执行所有目标操作","wait/wake/requeue/waitv、PI/owner death、超时、共享转换","设计方案；V2 实现与验证待独立验收","https://github.com/torvalds/linux/blob/v6.12/arch/x86/entry/syscalls/syscall_64.tbl"
"v6.12","x86-64 LP64 (common)","455","futex_wait","sys_futex_wait","23","FutexTable / PiState / Task","有序 bucket、WaitGroup、robust 退出和 PI 依赖链执行所有目标操作","wait/wake/requeue/waitv、PI/owner death、超时、共享转换","设计方案；V2 实现与验证待独立验收","https://github.com/torvalds/linux/blob/v6.12/arch/x86/entry/syscalls/syscall_64.tbl"
"v6.12","x86-64 LP64 (common)","456","futex_requeue","sys_futex_requeue","23","FutexTable / PiState / Task","有序 bucket、WaitGroup、robust 退出和 PI 依赖链执行所有目标操作","wait/wake/requeue/waitv、PI/owner death、超时、共享转换","设计方案；V2 实现与验证待独立验收","https://github.com/torvalds/linux/blob/v6.12/arch/x86/entry/syscalls/syscall_64.tbl"
"v6.12","x86-64 LP64 (common)","457","statmount","sys_statmount","32","Mount / FsContextBuilder","构建和提交真实客体 mount 拓扑；新 API 的 detached 对象、属性和传播原子发布","root/传播、未提交 fd、mount 属性、失败回滚","设计方案；V2 实现与验证待独立验收","https://github.com/torvalds/linux/blob/v6.12/arch/x86/entry/syscalls/syscall_64.tbl"
"v6.12","x86-64 LP64 (common)","458","listmount","sys_listmount","32","Mount / FsContextBuilder","构建和提交真实客体 mount 拓扑；新 API 的 detached 对象、属性和传播原子发布","root/传播、未提交 fd、mount 属性、失败回滚","设计方案；V2 实现与验证待独立验收","https://github.com/torvalds/linux/blob/v6.12/arch/x86/entry/syscalls/syscall_64.tbl"
"v6.12","x86-64 LP64 (common)","459","lsm_get_self_attr","sys_lsm_get_self_attr","33","PolicyDomain / Program / Keyring","按子命令执行策略、程序、通知或密钥对象；所有访问与 fast gate 保留策略点","程序验证、策略实际生效、通知竞争、撤销/过期","设计方案；V2 实现与验证待独立验收","https://github.com/torvalds/linux/blob/v6.12/arch/x86/entry/syscalls/syscall_64.tbl"
"v6.12","x86-64 LP64 (common)","460","lsm_set_self_attr","sys_lsm_set_self_attr","33","PolicyDomain / Program / Keyring","按子命令执行策略、程序、通知或密钥对象；所有访问与 fast gate 保留策略点","程序验证、策略实际生效、通知竞争、撤销/过期","设计方案；V2 实现与验证待独立验收","https://github.com/torvalds/linux/blob/v6.12/arch/x86/entry/syscalls/syscall_64.tbl"
"v6.12","x86-64 LP64 (common)","461","lsm_list_modules","sys_lsm_list_modules","33","PolicyDomain / Program / Keyring","按子命令执行策略、程序、通知或密钥对象；所有访问与 fast gate 保留策略点","程序验证、策略实际生效、通知竞争、撤销/过期","设计方案；V2 实现与验证待独立验收","https://github.com/torvalds/linux/blob/v6.12/arch/x86/entry/syscalls/syscall_64.tbl"
"v6.12","x86-64 LP64 (common)","462","mseal","sys_mseal","30","Pager / GuestArchState","受管理页、权限、缺页队列、NUMA/锁页/swap 与架构状态实现语义","各子命令、fault/映射竞争、charge、权限和上下文","设计方案；V2 实现与验证待独立验收","https://github.com/torvalds/linux/blob/v6.12/arch/x86/entry/syscalls/syscall_64.tbl"
